,Metric,Value,Lagged
460,"('Low_MTD', 'JPY')",0.06799746116412753,0.06581949132717076
461,"('Low_MTD', 'KRW')",-0.0882665169136833,-0.07815850074725347
462,"('Low_MTD', 'LKR')",-0.03073892267804677,-0.03736917215455428
463,"('Low_MTD', 'MNT')",0.00038039877509524395,-0.0066863088081567336
464,"('Low_MTD', 'MYR')",-0.06921478928106563,-0.07693176124310205
465,"('Low_MTD', 'NZD')",-0.09093877802473238,-0.09875491365228481
466,"('Low_MTD', 'PHP')",-0.08010082225125718,-0.07452413154178308
467,"('Low_MTD', 'PKR')",0.01843498248736058,0.010105031586673828
468,"('Low_MTD', 'SGD')",-0.06412495733575678,-0.0521530562964803
469,"('Low_MTD', 'THB')",-0.023768630890730544,-0.017687651131886785
470,"('Low_MTD', 'TWD')",-0.058772108162644096,-0.06059054407333412
471,"('Low_MTD', 'VND')",-0.04964807336039906,-0.07618837857972359
472,"('Close_MTD', 'AUD')",-0.06954992098708762,-0.07443950484211052
473,"('Close_MTD', 'BDT')",0.03475470392209535,0.038226939713636617
474,"('Close_MTD', 'CNY')",-0.04115412763969979,-0.03053569865671759
475,"('Close_MTD', 'HKD')",-0.07204215283049831,-0.05979414214549639
476,"('Close_MTD', 'IDR')",-0.05844892851078848,-0.05030835859540784
477,"('Close_MTD', 'INR')",-0.06977497469817633,-0.06325511306857967
478,"('Close_MTD', 'JPY')",0.0792546110175809,0.07055401947312259
479,"('Close_MTD', 'KRW')",-0.08267654281826127,-0.07456831571662825
480,"('Close_MTD', 'LKR')",-0.036544040804579056,-0.03880282288368316
481,"('Close_MTD', 'MNT')",-0.00033455863322245667,-0.002058682627981004
482,"('Close_MTD', 'MYR')",-0.07864751431606445,-0.0688622877039303
483,"('Close_MTD', 'NZD')",-0.08444970403382322,-0.09336473755767494
484,"('Close_MTD', 'PHP')",-0.08805670892366387,-0.07007069194398839
485,"('Close_MTD', 'PKR')",0.03346079517616602,0.021503332884038336
486,"('Close_MTD', 'SGD')",-0.0518340656338714,-0.04602582853980732
487,"('Close_MTD', 'THB')",-0.019259879879590734,-0.010430845348468847
488,"('Close_MTD', 'TWD')",-0.060988555004357195,-0.05222217266053663
489,"('Close_MTD', 'VND')",-0.056307114958042054,-0.07722764454935493
490,"('Open_YTD', 'AUD')",-0.033073301886683226,-0.034151813367392723
491,"('Open_YTD', 'BDT')",-0.038997713878870355,-0.03644832599451541
492,"('Open_YTD', 'CNY')",0.020539558334714225,0.018121127925930142
493,"('Open_YTD', 'HKD')",-0.06932202305923221,-0.08025131290141505
494,"('Open_YTD', 'IDR')",-0.03188357290510426,-0.03538249096335162
495,"('Open_YTD', 'INR')",-0.031352597897363985,-0.033752330611528825
496,"('Open_YTD', 'JPY')",0.02648043864919334,0.031819653451326424
497,"('Open_YTD', 'KRW')",-0.01770794963731155,-0.018353002764254753
498,"('Open_YTD', 'LKR')",-0.008648278754371184,-0.009785463840348528
499,"('Open_YTD', 'MNT')",0.013359298438674979,0.012524972907450818
500,"('Open_YTD', 'MYR')",-0.027631323080962746,-0.03477527506605926
501,"('Open_YTD', 'NZD')",-0.04244574010377157,-0.04394903529408097
502,"('Open_YTD', 'PHP')",-0.049174858482210614,-0.05352286382801783
503,"('Open_YTD', 'PKR')",-0.011471599746644209,-0.014514254039619659
504,"('Open_YTD', 'SGD')",-0.021806038085423526,-0.0205987043649896
505,"('Open_YTD', 'THB')",-0.03073539264882488,-0.03077137318754659
506,"('Open_YTD', 'TWD')",-0.013283646492445858,-0.017759482710159518
507,"('Open_YTD', 'VND')",-0.028495455198151717,-0.031361017650138455
508,"('High_YTD', 'AUD')",-0.034849023246144514,-0.033291799591750264
509,"('High_YTD', 'BDT')",-0.034608311615216616,-0.03217797609256101
510,"('High_YTD', 'CNY')",0.018214701763508232,0.016409494073026925
511,"('High_YTD', 'HKD')",-0.07764304552449067,-0.07845034402163499
512,"('High_YTD', 'IDR')",-0.0354528952182331,-0.03513933441018363
513,"('High_YTD', 'INR')",-0.03319145849600317,-0.03172389879793035
514,"('High_YTD', 'JPY')",0.030041670454463446,0.03355878538348203
515,"('High_YTD', 'KRW')",-0.021248177653166785,-0.019158698041699413
516,"('High_YTD', 'LKR')",-0.008484895977996438,-0.008503880736879289
517,"('High_YTD', 'MNT')",0.017244087454962836,0.016814976506105948
518,"('High_YTD', 'MYR')",-0.03303566245887505,-0.03406355618000606
519,"('High_YTD', 'NZD')",-0.04706025406438739,-0.044951914952334325
520,"('High_YTD', 'PHP')",-0.05179498569166761,-0.05263439354316719
521,"('High_YTD', 'PKR')",-0.014818699807269258,-0.017859115560566314
522,"('High_YTD', 'SGD')",-0.02121769524183305,-0.018521601624984525
523,"('High_YTD', 'THB')",-0.03165753254636886,-0.030313409966708185
524,"('High_YTD', 'TWD')",-0.01787330297311852,-0.01849715185460535
525,"('High_YTD', 'VND')",-0.030494231908608404,-0.03163018520128589
526,"('Low_YTD', 'AUD')",-0.03246175801593438,-0.03357927896594015
527,"('Low_YTD', 'BDT')",-0.03861713385628667,-0.032926056432713506
528,"('Low_YTD', 'CNY')",0.020793646910586452,0.01921786322308532
529,"('Low_YTD', 'HKD')",-0.07152698948542814,-0.07299104794057867
530,"('Low_YTD', 'IDR')",-0.03415862670560952,-0.033549845157593045
531,"('Low_YTD', 'INR')",-0.03177077288919134,-0.03071843834153248
532,"('Low_YTD', 'JPY')",0.030749169214364387,0.030852765368421537
533,"('Low_YTD', 'KRW')",-0.01960098726231153,-0.018951328019027505
534,"('Low_YTD', 'LKR')",-0.008984744451316777,-0.008898288965016298
535,"('Low_YTD', 'MNT')",0.015143261653973734,0.013674441834931852
536,"('Low_YTD', 'MYR')",-0.031776016274232294,-0.03497943378096274
537,"('Low_YTD', 'NZD')",-0.04318495378676819,-0.045521582362265306
538,"('Low_YTD', 'PHP')",-0.05008454828497615,-0.05111676976526845
539,"('Low_YTD', 'PKR')",-0.012429517910620856,-0.013290379007189294
540,"('Low_YTD', 'SGD')",-0.022008177318153015,-0.020022176533380332
541,"('Low_YTD', 'THB')",-0.0321330468476768,-0.03076023112754694
542,"('Low_YTD', 'TWD')",-0.018847715055188712,-0.020000988370836255
543,"('Low_YTD', 'VND')",-0.032757445456365546,-0.03523616566472847
544,"('Close_YTD', 'AUD')",-0.031927147063091785,-0.03459786544219077
545,"('Close_YTD', 'BDT')",-0.03476053311202914,-0.03342197972004895
546,"('Close_YTD', 'CNY')",0.0184659554046651,0.017517421840049733
547,"('Close_YTD', 'HKD')",-0.08240933673341502,-0.08029309484264231
548,"('Close_YTD', 'IDR')",-0.03455037473233602,-0.03327683320268961
549,"('Close_YTD', 'INR')",-0.03424997122101293,-0.030485373299667988
550,"('Close_YTD', 'JPY')",0.033441424523398364,0.03205060620350405
551,"('Close_YTD', 'KRW')",-0.020757679873341407,-0.021008957975180542
552,"('Close_YTD', 'LKR')",-0.00860209734763164,-0.007697149438764685
553,"('Close_YTD', 'MNT')",0.018116863151758856,0.017429996299609004
554,"('Close_YTD', 'MYR')",-0.035403782980745147,-0.034086103936331894
555,"('Close_YTD', 'NZD')",-0.04306337278545738,-0.04593348508034354
556,"('Close_YTD', 'PHP')",-0.05435983457222057,-0.05107715245238812
557,"('Close_YTD', 'PKR')",-0.017675980626394097,-0.019252442794114432
558,"('Close_YTD', 'SGD')",-0.019750725790698087,-0.019348448179266755
559,"('Close_YTD', 'THB')",-0.031177908406149753,-0.028939502826693372
560,"('Close_YTD', 'TWD')",-0.020615701231683454,-0.018772075308662324
561,"('Close_YTD', 'VND')",-0.032872245613626644,-0.03409743274527391
562,"('Close', 'AUD', 'S&P/ASX 200')",-0.018792283622091926,-0.016633079156730478
563,"('Close', 'BDT', 'DSE 30')",-0.07079268397117354,-0.07131975681179405
564,"('Close', 'CNY', 'SZSE Component')",-0.007640229971561246,-0.00312308753536768
565,"('Close', 'CNY', 'Shanghai')",-0.025539337049396784,-0.02248211858280484
566,"('Close', 'HKD', 'Hang Seng')",-0.028377033460957737,-0.025564124619949998
567,"('Close', 'IDR', 'IDX Composite')",-0.018751991168263062,-0.018787051536039715
568,"('Close', 'INR', 'BSE Sensex')",-0.04125444144314406,-0.039944138344019865
569,"('Close', 'INR', 'Nifty 50')",-0.03574434210390563,-0.03530806818353272
570,"('Close', 'JPY', 'Nikkei 225')",-0.03072595365814894,-0.029137753942463977
571,"('Close', 'KRW', 'KOSPI')",-0.027987933022757087,-0.022408678142005062
572,"('Close', 'KRW', 'KOSPI 50')",-0.030247381590090612,-0.027748376308019344
573,"('Close', 'LKR', 'CSE All-Share')",-0.01070205677305353,-0.009582701017375588
574,"('Close', 'MNT', 'MNE Top 20')",-0.030375875348522242,-0.02915899065426928
575,"('Close', 'MYR', 'KLCI')",0.00267522618634356,0.007162760422007759
576,"('Close', 'NZD', 'NZX 50')",-0.0323354558549191,-0.03038307967084429
577,"('Close', 'NZD', 'NZX MidCap')",-0.03607067746093953,-0.03344377345786664
578,"('Close', 'PHP', 'PSEi Composite')",-0.03215275415992551,-0.02761361927163451
579,"('Close', 'PKR', 'Karachi 100')",-0.021697148467366235,-0.017698681849311424
580,"('Close', 'SGD', 'STI Index')",-0.00025443347990994553,0.003091603560995136
581,"('Close', 'THB', 'SET')",-0.010301330286650217,-0.00855956886840186
582,"('Close', 'TWD', 'TPEx 50')",0.007522793380205664,0.010507779344228434
583,"('Close', 'TWD', 'Taiwan Weighted')",-0.03134059821263133,-0.026459998877288907
584,"('Close', 'USD', 'Dow 30')",-0.03191320538652793,-0.030744161221319843
585,"('Close', 'USD', 'Nasdaq')",-0.03670013422687664,-0.03596544765570802
586,"('Close', 'USD', 'Nasdaq 100')",-0.03679194892693223,-0.036185802120391915
587,"('Close', 'USD', 'S&P 500')",-0.03093910642013607,-0.03003134642990614
588,"('Close', 'VND', 'HNX 30')",-0.03570588616574515,-0.028717775864390248
589,"('Close', 'VND', 'VN 30')",-0.034354070146830534,-0.03147315349540261
590,"('High', 'AUD', 'S&P/ASX 200')",-0.02258967194157104,-0.018177570839610874
591,"('High', 'BDT', 'DSE 30')",-0.07079268397117354,-0.07131975681179405
592,"('High', 'CNY', 'SZSE Component')",-0.010746578085767637,-0.0038827699928315335
593,"('High', 'CNY', 'Shanghai')",-0.028882230765892702,-0.022940966055537443
594,"('High', 'HKD', 'Hang Seng')",-0.030275731021716327,-0.026495053565527563
595,"('High', 'IDR', 'IDX Composite')",-0.021314326964838162,-0.018691582205226504
596,"('High', 'INR', 'BSE Sensex')",-0.041969493414220405,-0.04015692925481031
597,"('High', 'INR', 'Nifty 50')",-0.03644545076791936,-0.035435819404534656
598,"('High', 'JPY', 'Nikkei 225')",-0.03150704597418523,-0.029677548264754074
599,"('High', 'KRW', 'KOSPI')",-0.03129719576118046,-0.025859772709671824
600,"('High', 'KRW', 'KOSPI 50')",-0.03161174571735902,-0.02802730037240607
601,"('High', 'LKR', 'CSE All-Share')",-0.012333943886860531,-0.010125754285628574
602,"('High', 'MNT', 'MNE Top 20')",-0.030354967197013947,-0.029168127277300886
603,"('High', 'MYR', 'KLCI')",-0.0002526008011162344,0.007294354526462062
604,"('High', 'NZD', 'NZX 50')",-0.032976865616228986,-0.03144723564557143
605,"('High', 'NZD', 'NZX MidCap')",-0.03654601197263656,-0.03486446672471857
606,"('High', 'PHP', 'PSEi Composite')",-0.03414240050943487,-0.02791237724122014
607,"('High', 'PKR', 'Karachi 100')",-0.03227082333572962,-0.019548017426266145
608,"('High', 'SGD', 'STI Index')",-0.005934861729069421,0.0014573571583432552
609,"('High', 'THB', 'SET')",-0.011346562873852543,-0.00904070930599268
610,"('High', 'TWD', 'TPEx 50')",-0.0012192887089395278,0.008659237319953597
611,"('High', 'TWD', 'Taiwan Weighted')",-0.034595662820839354,-0.0284924108070497
612,"('High', 'USD', 'Dow 30')",-0.032362034998705096,-0.03139305677041296
613,"('High', 'USD', 'Nasdaq')",-0.036961260137159994,-0.0365282177438214
614,"('High', 'USD', 'Nasdaq 100')",-0.037055740882843385,-0.03665814712455449
615,"('High', 'USD', 'S&P 500')",-0.0314634489865767,-0.030702233477657458
616,"('High', 'VND', 'HNX 30')",-0.03956899091077388,-0.03175785737055717
617,"('High', 'VND', 'VN 30')",-0.03545371627433021,-0.03232681711014625
618,"('Low', 'AUD', 'S&P/ASX 200')",-0.019295786135634856,-0.015322354728377216
619,"('Low', 'BDT', 'DSE 30')",-0.07079268397117354,-0.07131975681179405
620,"('Low', 'CNY', 'SZSE Component')",-0.008561519773398918,-0.0021490375635827433
621,"('Low', 'CNY', 'Shanghai')",-0.026538392562231727,-0.021997882713648113
622,"('Low', 'HKD', 'Hang Seng')",-0.02843153311586415,-0.024504869178088744
623,"('Low', 'IDR', 'IDX Composite')",-0.018827697879014938,-0.01785983466390811
624,"('Low', 'INR', 'BSE Sensex')",-0.040488281537647865,-0.039758528904188004
625,"('Low', 'INR', 'Nifty 50')",-0.03507212984005811,-0.0351963932309702
626,"('Low', 'JPY', 'Nikkei 225')",-0.03079329789910167,-0.029140906518758117
627,"('Low', 'KRW', 'KOSPI')",-0.02618625867295136,-0.021472324377648764
628,"('Low', 'KRW', 'KOSPI 50')",-0.03002285397816401,-0.02783677280916918
629,"('Low', 'LKR', 'CSE All-Share')",-0.012589074435239114,-0.008642274276272602
630,"('Low', 'MNT', 'MNE Top 20')",-0.03032330704429501,-0.029206526389661213
631,"('Low', 'MYR', 'KLCI')",0.003797402095587575,0.007505484136681054
632,"('Low', 'NZD', 'NZX 50')",-0.0325266842156507,-0.030894518629324217
633,"('Low', 'NZD', 'NZX MidCap')",-0.03604431569590802,-0.0343493286255353
634,"('Low', 'PHP', 'PSEi Composite')",-0.0327651473038506,-0.02650689615145347
635,"('Low', 'PKR', 'Karachi 100')",-0.02999814488874212,-0.01655063727968049
636,"('Low', 'SGD', 'STI Index')",-0.002174936758483146,0.003434794619445537
637,"('Low', 'THB', 'SET')",-0.010299790181921844,-0.007729067871667814
638,"('Low', 'TWD', 'TPEx 50')",0.009500064037513451,0.01625279249802745
639,"('Low', 'TWD', 'Taiwan Weighted')",-0.030425814333461244,-0.02591296128838457
640,"('Low', 'USD', 'Dow 30')",-0.03074454834825969,-0.03031497800968466
641,"('Low', 'USD', 'Nasdaq')",-0.035643890687601716,-0.0357304250929942
642,"('Low', 'USD', 'Nasdaq 100')",-0.035785719332416165,-0.03597156807934144
643,"('Low', 'USD', 'S&P 500')",-0.029867202234058973,-0.02966751834909746
644,"('Low', 'VND', 'HNX 30')",-0.03644338925970203,-0.029601338392686524
645,"('Low', 'VND', 'VN 30')",-0.03417488330723332,-0.03139675731738437
646,"('Open', 'AUD', 'S&P/ASX 200')",-0.026398810675146617,-0.017020527823304658
647,"('Open', 'BDT', 'DSE 30')",-0.07079268397117354,-0.07131975681179405
648,"('Open', 'CNY', 'SZSE Component')",-0.010998225424556252,-0.004174735531966175
649,"('Open', 'CNY', 'Shanghai')",-0.029295360331514322,-0.022929722220053666
650,"('Open', 'HKD', 'Hang Seng')",-0.029630202618478183,-0.02546477517060789
651,"('Open', 'IDR', 'IDX Composite')",-0.022720892416575,-0.017766856549333885
652,"('Open', 'INR', 'BSE Sensex')",-0.041928389158776565,-0.04000610825123363
653,"('Open', 'INR', 'Nifty 50')",-0.03613987378643285,-0.03539084520354741
654,"('Open', 'JPY', 'Nikkei 225')",-0.032232722015527855,-0.02954644204247863
655,"('Open', 'KRW', 'KOSPI')",-0.03020399010497633,-0.026145669954221865
656,"('Open', 'KRW', 'KOSPI 50')",-0.03140612934381423,-0.028071374143711685
657,"('Open', 'LKR', 'CSE All-Share')",-0.014190468257995005,-0.009366994656968807
658,"('Open', 'MNT', 'MNE Top 20')",-0.03030239683447585,-0.029215663255665294
659,"('Open', 'MYR', 'KLCI')",-0.0010368687025875823,0.007647132174463465
660,"('Open', 'NZD', 'NZX 50')",-0.03349620480831331,-0.031329585039988256
661,"('Open', 'NZD', 'NZX MidCap')",-0.03679541518597052,-0.03485345269492628
662,"('Open', 'PHP', 'PSEi Composite')",-0.03616766905117069,-0.02810124497346917
663,"('Open', 'PKR', 'Karachi 100')",-0.04216547029809405,-0.020484763009922823
664,"('Open', 'SGD', 'STI Index')",-0.008543202204661812,0.0021434698350298953
665,"('Open', 'THB', 'SET')",-0.011354315165630955,-0.008939145695214472
666,"('Open', 'TWD', 'TPEx 50')",-0.0022464202670839147,0.011715691917270638
667,"('Open', 'TWD', 'Taiwan Weighted')",-0.034281235553849626,-0.028105652611499287
668,"('Open', 'USD', 'Dow 30')",-0.031899575568049045,-0.030736054263279404
669,"('Open', 'USD', 'Nasdaq')",-0.035642885280828436,-0.03597263021791918
670,"('Open', 'USD', 'Nasdaq 100')",-0.035753316786747244,-0.03611842756855183
671,"('Open', 'USD', 'S&P 500')",-0.030772833211977595,-0.02989864395242026
672,"('Open', 'VND', 'HNX 30')",-0.04237776168090214,-0.032637261678706085
673,"('Open', 'VND', 'VN 30')",-0.03621725649114186,-0.032515391342916165
674,"('Volume', 'AUD', 'S&P/ASX 200')",-0.031932025064093046,-0.041945183923804266
675,"('Volume', 'BDT', 'DSE 30')",,
676,"('Volume', 'CNY', 'SZSE Component')",-0.048169171538413595,-0.039345443025207566
677,"('Volume', 'CNY', 'Shanghai')",-0.017748543291376755,-0.007876724287364143
678,"('Volume', 'HKD', 'Hang Seng')",0.0011712940847717725,-0.008444487539285447
679,"('Volume', 'IDR', 'IDX Composite')",-0.03569795862146695,-0.0339178453318552
680,"('Volume', 'INR', 'BSE Sensex')",0.012145416481976624,0.01818226004236196
681,"('Volume', 'INR', 'Nifty 50')",-0.013191034143543874,-0.0027425000509523918
682,"('Volume', 'JPY', 'Nikkei 225')",-0.022019828152093517,-0.023118078145396185
683,"('Volume', 'KRW', 'KOSPI')",-0.007288796865141024,-0.01816194520520829
684,"('Volume', 'KRW', 'KOSPI 50')",-0.03258141242573987,-0.04251166240289998
685,"('Volume', 'LKR', 'CSE All-Share')",-0.021088992770039762,-0.016740116712114294
686,"('Volume', 'MNT', 'MNE Top 20')",,
687,"('Volume', 'MYR', 'KLCI')",-0.020719714991830458,-0.017675026113838588
688,"('Volume', 'NZD', 'NZX 50')",0.00934955277605112,-0.004509508358770553
689,"('Volume', 'NZD', 'NZX MidCap')",-0.004877939920345834,-0.011791471027694862
690,"('Volume', 'PHP', 'PSEi Composite')",-0.034112001558783585,-0.04484554530059024
691,"('Volume', 'PKR', 'Karachi 100')",0.05454400714321215,0.05187090182681179
692,"('Volume', 'SGD', 'STI Index')",0.021333358988921393,0.005712014605992556
693,"('Volume', 'THB', 'SET')",0.019097017161079605,-0.0037354338584158066
694,"('Volume', 'TWD', 'TPEx 50')",-0.06371452339012221,-0.07052905554080525
695,"('Volume', 'TWD', 'Taiwan Weighted')",-0.061612983961657215,-0.060213865715626924
696,"('Volume', 'USD', 'Dow 30')",-0.06491369940561419,-0.053181578697499045
697,"('Volume', 'USD', 'Nasdaq')",-0.07165892882895156,-0.041481283347426165
698,"('Volume', 'USD', 'Nasdaq 100')",-0.06892652439334386,-0.040980576934102585
699,"('Volume', 'USD', 'S&P 500')",,
700,"('Volume', 'VND', 'HNX 30')",-0.02486450096240823,0.0035263608535312492
701,"('Volume', 'VND', 'VN 30')",-0.002533637159766199,-0.013059935007550849
702,"('Intraday_OC', 'AUD', 'S&P/ASX 200')",0.12701709135792197,0.00639008288023971
703,"('Intraday_OC', 'BDT', 'DSE 30')",,
704,"('Intraday_OC', 'CNY', 'SZSE Component')",0.039635059456055985,0.018846423780843273
705,"('Intraday_OC', 'CNY', 'Shanghai')",0.052564718574471855,0.011712095477076127
706,"('Intraday_OC', 'HKD', 'Hang Seng')",0.02028878824672422,-0.010028008672360802
707,"('Intraday_OC', 'IDR', 'IDX Composite')",0.11481071617786776,-0.025994907377869976
708,"('Intraday_OC', 'INR', 'BSE Sensex')",0.03542843901008701,0.0024268067872040295
709,"('Intraday_OC', 'INR', 'Nifty 50')",0.02406002069308253,-0.00022482488319449506
710,"('Intraday_OC', 'JPY', 'Nikkei 225')",0.04860306169147525,0.012435352733293586
711,"('Intraday_OC', 'KRW', 'KOSPI')",0.03203738491640003,0.05627969240125126
712,"('Intraday_OC', 'KRW', 'KOSPI 50')",0.021687925581105997,0.0024993489802224507
713,"('Intraday_OC', 'LKR', 'CSE All-Share')",0.06747883514092286,-0.00273008788343118
714,"('Intraday_OC', 'MNT', 'MNE Top 20')",-0.024309871630873645,0.017130955190190412
715,"('Intraday_OC', 'MYR', 'KLCI')",0.06160849111889277,-0.0054358310024000345
716,"('Intraday_OC', 'NZD', 'NZX 50')",0.019637813948212665,0.025968570546632232
717,"('Intraday_OC', 'NZD', 'NZX MidCap')",0.009834800994705307,0.027339821230887768
718,"('Intraday_OC', 'PHP', 'PSEi Composite')",0.06838916395460475,0.004138931625140504
719,"('Intraday_OC', 'PKR', 'Karachi 100')",0.9590772468815784,0.11739267039957763
720,"('Intraday_OC', 'SGD', 'STI Index')",0.10493356215135816,0.009448611984218076
721,"('Intraday_OC', 'THB', 'SET')",0.03143267059519784,0.005149456174124064
