,Metric,Value,Lagged
217,"('Open_Ret_MA_15', 'BDT')",0.00021364398255239818,0.006228911168807138
218,"('Open_Ret_MA_15', 'CNY')",0.018504451551201905,0.014687225648505152
219,"('Open_Ret_MA_15', 'HKD')",-0.014126190977934218,-0.02956944273898709
220,"('Open_Ret_MA_15', 'IDR')",-0.02027408914414759,-0.0059140174612672645
221,"('Open_Ret_MA_15', 'INR')",0.07259618574976108,0.06674406180112558
222,"('Open_Ret_MA_15', 'JPY')",-0.00048357443163942805,-0.008323236595543437
223,"('Open_Ret_MA_15', 'KRW')",0.01665335249327825,0.009579731867265113
224,"('Open_Ret_MA_15', 'LKR')",0.049675544941624676,0.051681172421722314
225,"('Open_Ret_MA_15', 'MNT')",0.12345943146572864,0.24673251058726056
226,"('Open_Ret_MA_15', 'MYR')",0.053309671001314805,0.046230202018719566
227,"('Open_Ret_MA_15', 'NZD')",0.005874286506080696,0.0035568085460526647
228,"('Open_Ret_MA_15', 'PHP')",0.05082654924377151,0.03695274927154848
229,"('Open_Ret_MA_15', 'PKR')",0.004200781094468142,0.005645006822024845
230,"('Open_Ret_MA_15', 'SGD')",0.03589100768221648,0.027500119168955124
231,"('Open_Ret_MA_15', 'THB')",0.05054079007229312,0.049655662737344376
232,"('Open_Ret_MA_15', 'TWD')",0.03608213943191979,0.01629676003039258
233,"('Open_Ret_MA_15', 'VND')",-0.011431826343540728,-0.007349437253023743
234,"('Open_Ret_MA_45', 'AUD')",0.01986846793625587,0.020447030141836877
235,"('Open_Ret_MA_45', 'BDT')",-0.043656581104214165,-0.041354636850472595
236,"('Open_Ret_MA_45', 'CNY')",0.041962899802672406,0.03989142356785693
237,"('Open_Ret_MA_45', 'HKD')",-0.004822183108300344,-0.010446923426360565
238,"('Open_Ret_MA_45', 'IDR')",0.017020260076257874,0.02448153599063932
239,"('Open_Ret_MA_45', 'INR')",0.07909962226446068,0.08079987658974139
240,"('Open_Ret_MA_45', 'JPY')",0.003705150468308923,0.004794187304360916
241,"('Open_Ret_MA_45', 'KRW')",0.010801082825817586,0.013537096661265992
242,"('Open_Ret_MA_45', 'LKR')",0.03388142266442956,0.03371867411065184
243,"('Open_Ret_MA_45', 'MNT')",0.09868842927928222,0.15727524636929327
244,"('Open_Ret_MA_45', 'MYR')",0.0689296769515262,0.06350384444059738
245,"('Open_Ret_MA_45', 'NZD')",0.013064737536536464,0.020349203179719645
246,"('Open_Ret_MA_45', 'PHP')",0.06188256052711786,0.06469698727371054
247,"('Open_Ret_MA_45', 'PKR')",-0.0003715205822070616,-0.0002151450456759012
248,"('Open_Ret_MA_45', 'SGD')",0.05477365707019027,0.059067084590614584
249,"('Open_Ret_MA_45', 'THB')",0.04791956949327753,0.04921151427367772
250,"('Open_Ret_MA_45', 'TWD')",0.0412556834804134,0.035413160111026944
251,"('Open_Ret_MA_45', 'VND')",-0.036475579464342545,-0.031898428760084946
252,"('High_Ret_MA_3', 'AUD')",-0.009200320381688085,-0.02307139219781185
253,"('High_Ret_MA_3', 'BDT')",-0.0037998601232635655,-0.009404170502608746
254,"('High_Ret_MA_3', 'CNY')",-0.0023360581789980046,-0.0008819406092871581
255,"('High_Ret_MA_3', 'HKD')",-0.04219780243328578,-0.03892895759878779
256,"('High_Ret_MA_3', 'IDR')",0.03281322117012879,0.014500902254573893
257,"('High_Ret_MA_3', 'INR')",0.015076610932552676,0.006146945313810919
258,"('High_Ret_MA_3', 'JPY')",-0.023928243085217727,-0.025563949285513293
259,"('High_Ret_MA_3', 'KRW')",0.00013964288760500888,-0.003143336006491426
260,"('High_Ret_MA_3', 'LKR')",0.005290165598625602,-0.011582011002529816
261,"('High_Ret_MA_3', 'MNT')",0.3882679942147636,0.4351564259217977
262,"('High_Ret_MA_3', 'MYR')",0.023551070187758084,0.01793165568955681
263,"('High_Ret_MA_3', 'NZD')",-0.011805040441210012,-0.006454615648770077
264,"('High_Ret_MA_3', 'PHP')",0.005467560645802584,0.016753641650088177
265,"('High_Ret_MA_3', 'PKR')",0.014206467660464862,0.014222552494613946
266,"('High_Ret_MA_3', 'SGD')",0.009810480577782043,0.014095284730556563
267,"('High_Ret_MA_3', 'THB')",0.03680166621184553,0.02264017668508753
268,"('High_Ret_MA_3', 'TWD')",-0.015239284817752344,-0.00919120527040988
269,"('High_Ret_MA_3', 'VND')",-0.011759162932693138,-0.01605928323509928
270,"('High_Ret_MA_15', 'AUD')",-0.010144044358133266,-0.019411222003265744
271,"('High_Ret_MA_15', 'BDT')",1.132077914652778e-05,0.0025496843163163654
272,"('High_Ret_MA_15', 'CNY')",0.01326988854997511,0.01629041156015177
273,"('High_Ret_MA_15', 'HKD')",-0.022277536077127808,-0.025151052132903043
274,"('High_Ret_MA_15', 'IDR')",-0.0031888728643685283,-0.00130404998872071
275,"('High_Ret_MA_15', 'INR')",0.06756900572309957,0.07028654090965421
276,"('High_Ret_MA_15', 'JPY')",-0.012527423797802006,-0.012982122359134192
277,"('High_Ret_MA_15', 'KRW')",0.008836323306406234,0.001040544019171
278,"('High_Ret_MA_15', 'LKR')",0.04582551852584481,0.04098110506733053
279,"('High_Ret_MA_15', 'MNT')",0.1940319016624374,0.24752450999384404
280,"('High_Ret_MA_15', 'MYR')",0.04376412100485741,0.04542844303592978
281,"('High_Ret_MA_15', 'NZD')",0.0010370173507847245,0.003324900958245565
282,"('High_Ret_MA_15', 'PHP')",0.041121806391811344,0.0387245191446347
283,"('High_Ret_MA_15', 'PKR')",0.0037024554709724606,0.008745878049706597
284,"('High_Ret_MA_15', 'SGD')",0.022324903381160183,0.023329695900414674
285,"('High_Ret_MA_15', 'THB')",0.04511953690860324,0.0450676908180429
286,"('High_Ret_MA_15', 'TWD')",0.019533240301324726,0.014694082750901116
287,"('High_Ret_MA_15', 'VND')",-0.01216447975253325,-0.011027832918118896
288,"('High_Ret_MA_45', 'AUD')",0.018428746593763666,0.016297425568756792
289,"('High_Ret_MA_45', 'BDT')",-0.042788037580205766,-0.041103330484183055
290,"('High_Ret_MA_45', 'CNY')",0.04001144374946395,0.038615188512904346
291,"('High_Ret_MA_45', 'HKD')",-0.0075706325893346955,-0.006347193151033046
292,"('High_Ret_MA_45', 'IDR')",0.025663524929562427,0.02537198399790944
293,"('High_Ret_MA_45', 'INR')",0.07868073769922174,0.08390141506505414
294,"('High_Ret_MA_45', 'JPY')",0.0019527213982807488,0.005027266834539131
295,"('High_Ret_MA_45', 'KRW')",0.011892461517162596,0.01312060789244564
296,"('High_Ret_MA_45', 'LKR')",0.030166301167295174,0.028286497135450023
297,"('High_Ret_MA_45', 'MNT')",0.13697843082908626,0.1625085249079329
298,"('High_Ret_MA_45', 'MYR')",0.06378438264775387,0.0646753634668948
299,"('High_Ret_MA_45', 'NZD')",0.015041470448469256,0.019958965696825735
300,"('High_Ret_MA_45', 'PHP')",0.06266541558861669,0.06594413796413352
301,"('High_Ret_MA_45', 'PKR')",-0.00026685811637661394,0.0012985206303320995
302,"('High_Ret_MA_45', 'SGD')",0.05250983758871521,0.059842465363883816
303,"('High_Ret_MA_45', 'THB')",0.047108617805371046,0.04648518237573429
304,"('High_Ret_MA_45', 'TWD')",0.03650970841897825,0.03470196053580659
305,"('High_Ret_MA_45', 'VND')",-0.04448014500913702,-0.03948685121046898
306,"('Low_Ret_MA_3', 'AUD')",-0.03969677779374763,-0.0008012553829363058
307,"('Low_Ret_MA_3', 'BDT')",0.005346700693072063,-0.002184673156222117
308,"('Low_Ret_MA_3', 'CNY')",0.009832350436277029,-0.012145247259011267
309,"('Low_Ret_MA_3', 'HKD')",-0.03640068223774345,-0.036958908342498105
310,"('Low_Ret_MA_3', 'IDR')",-0.04394031211990036,0.007151014317233334
311,"('Low_Ret_MA_3', 'INR')",0.001121706188240925,0.005774027989139074
312,"('Low_Ret_MA_3', 'JPY')",-0.03827301736434726,-0.0016839736690783477
313,"('Low_Ret_MA_3', 'KRW')",0.002631825993184705,0.0009634475917597205
314,"('Low_Ret_MA_3', 'LKR')",0.009102725512281489,0.004697938231671837
315,"('Low_Ret_MA_3', 'MNT')",0.34531663391930884,0.4537550144130172
316,"('Low_Ret_MA_3', 'MYR')",0.03611248440703704,0.014193627500559
317,"('Low_Ret_MA_3', 'NZD')",-0.02588719590805632,0.0014269859603807972
318,"('Low_Ret_MA_3', 'PHP')",0.012831722434166462,0.00467571631664791
319,"('Low_Ret_MA_3', 'PKR')",0.008665050491139033,0.0013620611627631581
320,"('Low_Ret_MA_3', 'SGD')",0.011311927698243044,0.021854886653472096
321,"('Low_Ret_MA_3', 'THB')",0.04116079143628997,0.028038055813442507
322,"('Low_Ret_MA_3', 'TWD')",0.01999116078914785,0.004282352936190229
323,"('Low_Ret_MA_3', 'VND')",-0.009184493367930629,-0.009416790935143802
324,"('Low_Ret_MA_15', 'AUD')",-0.010507936496838377,-0.00646932200527082
325,"('Low_Ret_MA_15', 'BDT')",0.001414899632298212,0.004909416751390542
326,"('Low_Ret_MA_15', 'CNY')",0.014613969053893984,0.013615497128419503
327,"('Low_Ret_MA_15', 'HKD')",-0.022028033994878852,-0.030176139333678808
328,"('Low_Ret_MA_15', 'IDR')",-0.01795218420439854,-0.006334546320379562
329,"('Low_Ret_MA_15', 'INR')",0.06874576588011863,0.07716874051787366
330,"('Low_Ret_MA_15', 'JPY')",-0.0014530379863081297,-0.007070052027906058
331,"('Low_Ret_MA_15', 'KRW')",0.013072208631330321,0.009533592957200633
332,"('Low_Ret_MA_15', 'LKR')",0.04502615798518095,0.05273742099032261
333,"('Low_Ret_MA_15', 'MNT')",0.19026870697832576,0.254884287227176
334,"('Low_Ret_MA_15', 'MYR')",0.054320560857527414,0.04081393524805592
335,"('Low_Ret_MA_15', 'NZD')",0.003187897007687772,0.007287652723590438
336,"('Low_Ret_MA_15', 'PHP')",0.04158700149390914,0.04177410250778835
337,"('Low_Ret_MA_15', 'PKR')",0.007918987952926561,0.013967137522915682
338,"('Low_Ret_MA_15', 'SGD')",0.034301909613322384,0.03717280464945064
339,"('Low_Ret_MA_15', 'THB')",0.04931900345420801,0.05722448374411047
340,"('Low_Ret_MA_15', 'TWD')",0.025848091363429825,0.011764292452104528
341,"('Low_Ret_MA_15', 'VND')",-0.0016292488806128388,-0.0005401372803460639
342,"('Low_Ret_MA_45', 'AUD')",0.019174666380080394,0.02275561407627251
343,"('Low_Ret_MA_45', 'BDT')",-0.044497373519758375,-0.04846124290637305
344,"('Low_Ret_MA_45', 'CNY')",0.04196581732740348,0.03825611088908215
345,"('Low_Ret_MA_45', 'HKD')",-0.011963635394254804,-0.014774346197375856
346,"('Low_Ret_MA_45', 'IDR')",0.012380020497033439,0.022503885785008303
347,"('Low_Ret_MA_45', 'INR')",0.07842394418920093,0.08364422962421765
348,"('Low_Ret_MA_45', 'JPY')",0.0035777425736191605,0.006508632813502632
349,"('Low_Ret_MA_45', 'KRW')",0.012008352719841813,0.012927090844336788
350,"('Low_Ret_MA_45', 'LKR')",0.03330990442943129,0.0333959048651359
351,"('Low_Ret_MA_45', 'MNT')",0.12841325577621182,0.1558152535826281
352,"('Low_Ret_MA_45', 'MYR')",0.06773343210023171,0.0635501878273421
353,"('Low_Ret_MA_45', 'NZD')",0.015549857062591058,0.022008227965086263
354,"('Low_Ret_MA_45', 'PHP')",0.06155300928484415,0.06546417502416664
355,"('Low_Ret_MA_45', 'PKR')",-0.0022646804282524303,0.001549575528185417
356,"('Low_Ret_MA_45', 'SGD')",0.057734512489503224,0.0647929977817501
357,"('Low_Ret_MA_45', 'THB')",0.04943210620643603,0.05075329195347579
358,"('Low_Ret_MA_45', 'TWD')",0.03728275699272996,0.0340017859274069
359,"('Low_Ret_MA_45', 'VND')",-0.03155022656807156,-0.03403656812857055
360,"('Close_Ret_MA_3', 'AUD')",-0.009682096311951006,-0.007011985111767265
361,"('Close_Ret_MA_3', 'BDT')",0.0031699754792762257,0.007275588915861932
362,"('Close_Ret_MA_3', 'CNY')",0.009161719902791661,-0.008359693543403546
363,"('Close_Ret_MA_3', 'HKD')",-0.04068235254590719,-0.03473068909788971
